name,price,shop,sales,img
ROG幻14Air14英寸锐龙9轻薄高性能游戏本笔记本(R98945HS16G1TRTX40502.8K120Hz)铂月白,￥10969.00,玩家国度ROG京东自营官方旗舰店,"
								 1万+
								",https://img12.360buyimg.com/n7/jfs/t1/178286/32/51899/159874/67336925F32291fc4/64f5008c392877d1.jpg
联想拯救者Y70002024畅玩黑神话悟空电竞游戏笔记本学生设计P图满血RTX4060独显8G旗舰14核酷i7-13650HX24G1TB4060升级,￥6888.00,联想一维螺旋专卖店,"
								 1万+
								",https://img13.360buyimg.com/n7/jfs/t1/226689/36/31545/237496/675d466bF369112d6/b077ac73a02c3d9d.jpg
觅狐128G内存酷睿i7升24核畅玩黑神话电竞台式240°侧透海景房4060主机组装家用游戏整机主机四：i9级十二核丨128G+2T丨3060畅玩3A,￥2098.00,觅狐电脑整机旗舰店,"
								 1万+
								",https://img12.360buyimg.com/n7/jfs/t1/238186/7/31821/164360/675b9429Fe0fdfcf2/829dbe5593021a27.jpg
逆昂64G内存酷睿i7升24核电竞台式机4060电竞主机吃鸡独显办公组装家用游戏水冷整机全套单主机套四：i9级十二核/64G/1T/3060畅玩3A,￥2078.00,逆昂电脑整机旗舰店,"
								 2万+
								",https://img10.360buyimg.com/n7/jfs/t1/227317/2/16786/186637/66263cc1F14b877ed/f4164c3f998861ed.jpg
华硕ROG全家桶【24期免息】i714700KF/4060Ti/4070S电竞游戏台式主机直播设计AI渲染剪辑DIY组装整机配置六：14600KF+华硕4060,￥6399.00,华硕组装电脑旗舰店,"
								 97
								",https://img14.360buyimg.com/n7/jfs/t1/195106/1/55103/168789/675b1faaFb9ea196a/ba5b0c2519e8b2c6.jpg
戴尔国家补贴成就3030S台式(14代i5-1440016GDDR5高频内存1T)23.8护眼大屏办公学习生产力,￥4099.00,戴尔京东自营官方旗舰店,"
								 5万+
								",https://img13.360buyimg.com/n7/jfs/t1/224458/16/32610/112272/675bb3e3F55fd2306/f1bac2c6f00ff339.jpg
华硕无畏Pro14全新二代酷睿Ultra52.8K高刷OLED高颜值AI超轻薄笔记本(228V32G1T)以旧换新,￥6999.00,华硕京东自营官方旗舰店,"
								 1000+
								",https://img11.360buyimg.com/n7/jfs/t1/243084/37/28619/101002/675ab56eF1ad7a993/ae65943ff90e4d07.jpg
英邦达英特尔酷睿i7升十八核4060独显64G内存组装台式机主机政府补贴办公设计家用游戏水冷整机全套套四i9级36线芯4050/64G/1T畅玩3A主机+32英寸显,￥4378.00,英邦达电脑整机旗舰店,"
								 2万+
								",https://img11.360buyimg.com/n7/jfs/t1/240580/31/28375/206757/675cdc71F454ad115/85beceb4f70a991b.jpg
夏惠英特尔酷睿i9升24核64G内存RTX4060独显台式主机家用游戏办公设计师渲染组电竞直播装全套单主机套二：i9级20线程/32G/512G/1060,￥1388.00,夏惠电脑整机旗舰店,"
								 5000+
								",https://img14.360buyimg.com/n7/jfs/t1/214478/19/51169/206565/6753c719F6df437f4/3409969170b3cd5a.jpg
HAEWI国行【2024款15代英特尔酷睿i7】大屏笔记本高性能轻薄本大学生上网课设计学习商务办公游戏AI【AI终端】英特尔15pro+9D蓝光+玫瑰金16G运行+512,￥1558.00,HAEWI旗舰店,"
								 5万+
								",https://img10.360buyimg.com/n7/jfs/t1/248029/35/17351/135125/66c7017aF25555d3a/ea5a80bebbbb9147.png
速度玩家英特尔酷睿i7升十二核24线芯4060电竞独显台式机主机吃鸡游戏政府补贴办公设计组装整机全套主机+32英寸显示器全套e：i9级24线芯丨64+1t,￥3954.00,速度玩家旗舰店,"
								 2万+
								",https://img12.360buyimg.com/n7/jfs/t1/230662/36/31184/149524/675bf2b1F11308569/77052f5d028e25a6.jpg
HAEWI国行【2024款15代英特尔酷睿i7】大屏笔记本高性能轻薄本大学生上网课设计学习商务办公游戏AI【AI终端】英特尔15pro+窄边全面屏+9D蓝光32G运,￥1988.00,HAEWI旗舰店,"
								 5万+
								",https://img10.360buyimg.com/n7/jfs/t1/130726/27/44793/134467/66c70176F7a8b8d76/7a795b34d083bc11.png
2024款i9级24核64G内存/RTX4060台式机主机游戏电竞,￥2299.00,酷耶电脑旗舰店,"
								 1000+
								",https://img11.360buyimg.com/n7/jfs/t1/248226/5/26056/169176/67459220F51ca443d/e284c0f55eec1c18.jpg
卫战神【英特尔14代酷睿i7】24核4060独显diy台式机主机组装整机游戏专用畅玩黑神话专业设计办公主机+27英寸显示器全套+送500g移动硬盘d：i9级12,￥2598.00,卫战神旗舰店,"
								 2000+
								",https://img13.360buyimg.com/n7/jfs/t1/247542/20/23175/140836/672a3259Fcef062d6/37432cac1b6b7e33.png
华硕（ASUS）华硕全家桶组装海景房I513400F/4060TI显卡游戏AI渲染主机彗星吹雪黑悟空台式配置一：i5-12400F+RTX4060,￥4099.00,华硕MOD电脑配件旗舰店,"
								 2000+
								",https://img11.360buyimg.com/n7/jfs/t1/240741/5/28616/171677/675b0979F8258e5fa/507481238eac3333.jpg
宏硕英特尔酷睿i7/独立显卡/台式机主机家用游戏办公组装整机全套套餐一酷睿i7丨16G丨512G丨旗舰高端独显,￥1286.00,宏硕电脑旗舰店,"
								 10万+
								",https://img11.360buyimg.com/n7/jfs/t1/173019/5/51790/124345/67565c04F15a40035/e9358ceb4708815e.jpg
戴尔政府补贴成就3030S台式(12代i3-121008GDDR5512G)23.8护眼大屏办公学习机图文设计,￥2999.00,戴尔京东自营官方旗舰店,"
								 5万+
								",https://img13.360buyimg.com/n7/jfs/t1/241316/30/21980/157063/675ac4b0Ffa1c87bf/c6c6e915f5418c81.jpg
英邦达英特尔酷睿i7升十八核4060独显64G内存组装台式机主机政府补贴办公设计家用游戏水冷整机全套套六i9级36线芯4060/64G/1T电竞直播主机+32英,￥5798.00,英邦达电脑整机旗舰店,"
								 2万+
								",https://img12.360buyimg.com/n7/jfs/t1/230471/19/33776/184857/675cdc85Fa7d6a1a4/9bed4d60e91a2fa3.jpg
华硕破晓V5202423.8英寸一体机台式家用(intel酷睿5-120U16GDDR5512G固态WiFi6蓝牙)白,￥4599.00,华硕京东自营官方旗舰店,"
								 5000+
								",https://img13.360buyimg.com/n7/jfs/t1/201612/4/50337/89164/6749ae38Ffa3ec84b/e8c8953ab1efabf8.jpg
HUWYI国行【2024款英特尔+酷睿i7】笔记本高性能金属轻薄本网课学习设计便携商务办公游戏学生手提【AI终端】英特尔16pro+4K窄边全面屏蓝光级32GB,￥1794.00,HUWYI电脑旗舰店,"
								 2万+
								",https://img13.360buyimg.com/n7/jfs/t1/128361/10/46395/110425/66d01599Fae1ec941/2eb286924ab0ee2d.jpg
英邦达英特尔酷睿i7升十八核4060独显64G内存组装台式机主机政府补贴办公设计家用游戏水冷整机全套套五i9级36线芯3070/64G/1TB黑悟空主机+32英寸,￥4968.00,英邦达电脑整机旗舰店,"
								 2万+
								",https://img10.360buyimg.com/n7/jfs/t1/224609/21/37862/213477/675cdc7dF7f7e49fc/48e7411765c04d99.jpg
HVIWI国行新品【2024款英特尔可选酷睿】金属笔记本轻薄本大学生上网课设计学习商务办公AI游戏手提高配英特尔+15代+IPS窄边屏+护眼抗蓝光8G运行,￥788.00,HVIWI旗舰店,"
								 1万+
								",https://img12.360buyimg.com/n7/jfs/t1/168149/26/45315/98538/6642d9c5Ffbc53a9e/5aec7a55beb565bb.jpg
HUATWAI国行【2024新款英特尔酷睿i7】笔记本轻薄本15.6英寸高清IPS屏商务办公网课设计大学生游戏本【旗舰款】全新15代英特尔N5095粉色8G运行+256G,￥1098.00,HUATWAI旗舰店,"
								 2000+
								",https://img14.360buyimg.com/n7/jfs/t1/107346/10/41605/114434/667e6234F5a90b5fe/3ac4bbd9082562ec.jpg
航向者英特尔i5酷睿i7升十二核/RTX4060/3060台式主机DIY组装全套整机企业办公商用电竞游戏主机套二i7级八核丨16G丨GT游戏独显,￥598.00,航向者组装电脑旗舰店,"
								 20万+
								",https://img10.360buyimg.com/n7/jfs/t1/234347/24/31772/231310/675da220Ff6f9b630/c0a0ece89a85deba.jpg
华硕无畏142024高性能标压i514英寸高清全面屏轻薄便携高性能笔记本(i5-13500H16G512G)银,￥3599.00,华硕京东自营官方旗舰店,"
								 1万+
								",https://img10.360buyimg.com/n7/jfs/t1/214004/25/50552/91985/675ab679F23ffb5b0/57ab0039f66457ea.jpg
逆昂64G内存酷睿i7升24核电竞台式机4060电竞主机吃鸡独显办公组装家用游戏水冷整机全套主机+27英寸显示器套四：i9级十二核/64G/1T/3060畅玩3A,￥2639.00,逆昂电脑整机旗舰店,"
								 2万+
								",https://img12.360buyimg.com/n7/jfs/t1/87453/33/45928/193730/66239ae0Fbcab42bf/bc1a028980dd3e91.jpg
小米笔记本红米REDMIBook162024酷睿i5标压16英寸1TB办公学生轻薄本(i516G1T)星辰灰,￥3598.00,小米京东自营旗舰店,"
								 5万+
								",https://img10.360buyimg.com/n7/jfs/t1/238749/19/23491/107191/675ac423Fea39a65b/85cbc0483c1f111b.jpg
航向者英特尔i5酷睿i7升十二核/RTX4060/3060台式主机DIY组装全套整机企业办公商用电竞游戏主机套一酷睿四线程丨120G固态丨HD2000核显,￥398.00,航向者组装电脑旗舰店,"
								 20万+
								",https://img11.360buyimg.com/n7/jfs/t1/234347/24/31772/231310/675da220Ff6f9b630/c0a0ece89a85deba.jpg
HAEWI国行【2024款15代英特尔酷睿i7】大屏笔记本高性能轻薄本大学生上网课设计学习商务办公游戏AI【AI终端】英特尔15pro+9D蓝光+玫瑰金16G运行+256,￥1199.00,HAEWI旗舰店,"
								 5万+
								",https://img12.360buyimg.com/n7/jfs/t1/248029/35/17351/135125/66c7017aF25555d3a/ea5a80bebbbb9147.png
联想来酷Lecoo政府补贴20%一体台式机27英寸(N509516G512G无线键鼠)白,￥2149.00,联想京东自营旗舰店,"
								 5万+
								",https://img11.360buyimg.com/n7/jfs/t1/231452/2/28655/94576/675b9e04F5baa4a4c/c392939a55339324.jpg
